Group	Genes	Taxa	IDs
ORTHOMCL20708	2	1	aug_v2a.16706.t2(AcroporaDigitifera) aug_v2a.16706.t1(AcroporaDigitifera)
ORTHOMCL20709	2	1	aug_v2a.17281.t1(AcroporaDigitifera) aug_v2a.11940.t1(AcroporaDigitifera)
ORTHOMCL20711	2	1	aug_v2a.00956.t1(AcroporaDigitifera) aug_v2a.11867.t1(AcroporaDigitifera)
ORTHOMCL20712	2	1	aug_v2a.05837.t1(AcroporaDigitifera) aug_v2a.20380.t1(AcroporaDigitifera)
ORTHOMCL20714	2	1	aug_v2a.11110.t1(AcroporaDigitifera) aug_v2a.00007.t1(AcroporaDigitifera)
ORTHOMCL20715	2	1	aug_v2a.07699.t1(AcroporaDigitifera) aug_v2a.07700.t1(AcroporaDigitifera)
ORTHOMCL20716	2	1	aug_v2a.01314.t1(AcroporaDigitifera) aug_v2a.01314.t2(AcroporaDigitifera)
ORTHOMCL20717	2	1	aug_v2a.17313.t1(AcroporaDigitifera) aug_v2a.17313.t2(AcroporaDigitifera)
ORTHOMCL20718	2	1	aug_v2a.17584.t1(AcroporaDigitifera) aug_v2a.14360.t1(AcroporaDigitifera)
ORTHOMCL20719	2	1	aug_v2a.09818.t1(AcroporaDigitifera) aug_v2a.22680.t1(AcroporaDigitifera)
ORTHOMCL20720	2	1	aug_v2a.21508.t1(AcroporaDigitifera) aug_v2a.21508.t2(AcroporaDigitifera)
ORTHOMCL20721	2	1	aug_v2a.22216.t2(AcroporaDigitifera) aug_v2a.22216.t1(AcroporaDigitifera)
ORTHOMCL20722	2	1	aug_v2a.15310.t1(AcroporaDigitifera) aug_v2a.15310.t1.1(AcroporaDigitifera)
ORTHOMCL20723	2	1	aug_v2a.17637.t1(AcroporaDigitifera) aug_v2a.20059.t1(AcroporaDigitifera)
ORTHOMCL20724	2	1	aug_v2a.17153.t2(AcroporaDigitifera) aug_v2a.17153.t1(AcroporaDigitifera)
ORTHOMCL20725	2	1	aug_v2a.02733.t1(AcroporaDigitifera) aug_v2a.24122.t1(AcroporaDigitifera)
ORTHOMCL20728	2	1	aug_v2a.20552.t2(AcroporaDigitifera) aug_v2a.20552.t1(AcroporaDigitifera)
ORTHOMCL20729	2	1	aug_v2a.22350.t1(AcroporaDigitifera) aug_v2a.21912.t1(AcroporaDigitifera)
ORTHOMCL20730	2	1	aug_v2a.10667.t1(AcroporaDigitifera) aug_v2a.10667.t2(AcroporaDigitifera)
ORTHOMCL20732	2	1	aug_v2a.09580.t1(AcroporaDigitifera) aug_v2a.04987.t1(AcroporaDigitifera)
ORTHOMCL20733	2	1	aug_v2a.16639.t1(AcroporaDigitifera) aug_v2a.23288.t1(AcroporaDigitifera)
ORTHOMCL20734	2	1	aug_v2a.13375.t1(AcroporaDigitifera) aug_v2a.09370.t1(AcroporaDigitifera)
ORTHOMCL20737	2	1	aug_v2a.17439.t1(AcroporaDigitifera) aug_v2a.02659.t1(AcroporaDigitifera)
ORTHOMCL20738	2	1	aug_v2a.18169.t1(AcroporaDigitifera) aug_v2a.06471.t1(AcroporaDigitifera)
ORTHOMCL20740	2	1	aug_v2a.18201.t1(AcroporaDigitifera) aug_v2a.16346.t1(AcroporaDigitifera)
ORTHOMCL20742	2	1	aug_v2a.02229.t1(AcroporaDigitifera) aug_v2a.02229.t2(AcroporaDigitifera)
ORTHOMCL20743	2	1	aug_v2a.17909.t1(AcroporaDigitifera) aug_v2a.10846.t1(AcroporaDigitifera)
ORTHOMCL20744	2	1	aug_v2a.05807.t1(AcroporaDigitifera) aug_v2a.20352.t1(AcroporaDigitifera)
ORTHOMCL20745	2	1	aug_v2a.17837.t1(AcroporaDigitifera) aug_v2a.18141.t1(AcroporaDigitifera)
ORTHOMCL20746	2	1	aug_v2a.04765.t1(AcroporaDigitifera) aug_v2a.16018.t1(AcroporaDigitifera)
ORTHOMCL20751	2	1	aug_v2a.21075.t1(AcroporaDigitifera) aug_v2a.21436.t1(AcroporaDigitifera)
ORTHOMCL20754	2	1	aug_v2a.15437.t2(AcroporaDigitifera) aug_v2a.15437.t1(AcroporaDigitifera)
ORTHOMCL20755	2	1	aug_v2a.08874.t1(AcroporaDigitifera) aug_v2a.05177.t1(AcroporaDigitifera)
ORTHOMCL20756	2	1	aug_v2a.16772.t1(AcroporaDigitifera) aug_v2a.18739.t1(AcroporaDigitifera)
ORTHOMCL20757	2	1	aug_v2a.20504.t1(AcroporaDigitifera) aug_v2a.03999.t1(AcroporaDigitifera)
ORTHOMCL20758	2	1	aug_v2a.11860.t1(AcroporaDigitifera) aug_v2a.21730.t1(AcroporaDigitifera)
ORTHOMCL20759	2	1	aug_v2a.04538.t1(AcroporaDigitifera) aug_v2a.17022.t1(AcroporaDigitifera)
ORTHOMCL20761	2	1	aug_v2a.09750.t1(AcroporaDigitifera) aug_v2a.09750.t2(AcroporaDigitifera)
ORTHOMCL20762	2	1	aug_v2a.00404.t1(AcroporaDigitifera) aug_v2a.00407.t1(AcroporaDigitifera)
ORTHOMCL20763	2	1	aug_v2a.12087.t1.1(AcroporaDigitifera) aug_v2a.12087.t1(AcroporaDigitifera)
ORTHOMCL20764	2	1	aug_v2a.18864.t1(AcroporaDigitifera) aug_v2a.14181.t1(AcroporaDigitifera)
ORTHOMCL20767	2	1	aug_v2a.06043.t2(AcroporaDigitifera) aug_v2a.06043.t1(AcroporaDigitifera)
ORTHOMCL20771	2	1	aug_v2a.06479.t1(AcroporaDigitifera) aug_v2a.13835.t1(AcroporaDigitifera)
ORTHOMCL20773	2	1	aug_v2a.09852.t1(AcroporaDigitifera) aug_v2a.04998.t1(AcroporaDigitifera)
ORTHOMCL20774	2	1	aug_v2a.15509.t1(AcroporaDigitifera) aug_v2a.11956.t1(AcroporaDigitifera)
ORTHOMCL20776	2	1	aug_v2a.19319.t1(AcroporaDigitifera) aug_v2a.21500.t1(AcroporaDigitifera)
ORTHOMCL20777	2	1	aug_v2a.17751.t1(AcroporaDigitifera) aug_v2a.22326.t1(AcroporaDigitifera)
ORTHOMCL20778	2	1	aug_v2a.22556.t1(AcroporaDigitifera) aug_v2a.20467.t1(AcroporaDigitifera)
ORTHOMCL20779	2	1	aug_v2a.23953.t2(AcroporaDigitifera) aug_v2a.23953.t1(AcroporaDigitifera)
ORTHOMCL20780	2	1	aug_v2a.20941.t1(AcroporaDigitifera) aug_v2a.20940.t1(AcroporaDigitifera)
ORTHOMCL20781	2	1	aug_v2a.02014.t2(AcroporaDigitifera) aug_v2a.02014.t1(AcroporaDigitifera)
ORTHOMCL20782	2	1	aug_v2a.12473.t1(AcroporaDigitifera) aug_v2a.12473.t2(AcroporaDigitifera)
ORTHOMCL20783	2	1	aug_v2a.02816.t1(AcroporaDigitifera) aug_v2a.15915.t1(AcroporaDigitifera)
ORTHOMCL20785	2	1	aug_v2a.11494.t1(AcroporaDigitifera) aug_v2a.11494.t2(AcroporaDigitifera)
ORTHOMCL20787	2	1	aug_v2a.17830.t1(AcroporaDigitifera) aug_v2a.06066.t1(AcroporaDigitifera)
ORTHOMCL20789	2	1	aug_v2a.05186.t1(AcroporaDigitifera) aug_v2a.05186.t2(AcroporaDigitifera)
ORTHOMCL20790	2	1	aug_v2a.20256.t1(AcroporaDigitifera) aug_v2a.21551.t1(AcroporaDigitifera)
ORTHOMCL20793	2	1	aug_v2a.20831.t1(AcroporaDigitifera) aug_v2a.20831.t2(AcroporaDigitifera)
ORTHOMCL20794	2	1	aug_v2a.21930.t1(AcroporaDigitifera) aug_v2a.21930.t2(AcroporaDigitifera)
ORTHOMCL20797	2	1	aug_v2a.11330.t1(AcroporaDigitifera) aug_v2a.11333.t1(AcroporaDigitifera)
ORTHOMCL20798	2	1	aug_v2a.04891.t1(AcroporaDigitifera) aug_v2a.04891.t2(AcroporaDigitifera)
ORTHOMCL20799	2	1	aug_v2a.02180.t2(AcroporaDigitifera) aug_v2a.02180.t1(AcroporaDigitifera)
ORTHOMCL20800	2	1	aug_v2a.23609.t1(AcroporaDigitifera) aug_v2a.22001.t1(AcroporaDigitifera)
ORTHOMCL20801	2	1	aug_v2a.18933.t2(AcroporaDigitifera) aug_v2a.18933.t1(AcroporaDigitifera)
ORTHOMCL20802	2	1	aug_v2a.02757.t1(AcroporaDigitifera) aug_v2a.07361.t1(AcroporaDigitifera)
ORTHOMCL20804	2	1	aug_v2a.15569.t1(AcroporaDigitifera) aug_v2a.11575.t1(AcroporaDigitifera)
ORTHOMCL20806	2	1	aug_v2a.24361.t2(AcroporaDigitifera) aug_v2a.24361.t1(AcroporaDigitifera)
ORTHOMCL20811	2	1	aug_v2a.09544.t2(AcroporaDigitifera) aug_v2a.09544.t1(AcroporaDigitifera)
ORTHOMCL20813	2	1	aug_v2a.02237.t1(AcroporaDigitifera) aug_v2a.02237.t2(AcroporaDigitifera)
ORTHOMCL20814	2	1	aug_v2a.01601.t1(AcroporaDigitifera) aug_v2a.01597.t1(AcroporaDigitifera)
ORTHOMCL20818	2	1	aug_v2a.20193.t1(AcroporaDigitifera) aug_v2a.21281.t1(AcroporaDigitifera)
ORTHOMCL20820	2	1	aug_v2a.08946.t1(AcroporaDigitifera) aug_v2a.03692.t1(AcroporaDigitifera)
ORTHOMCL20821	2	1	aug_v2a.12153.t1(AcroporaDigitifera) aug_v2a.16953.t1(AcroporaDigitifera)
ORTHOMCL20824	2	1	aug_v2a.23239.t1(AcroporaDigitifera) aug_v2a.13007.t1(AcroporaDigitifera)
ORTHOMCL20826	2	1	aug_v2a.06957.t2(AcroporaDigitifera) aug_v2a.06957.t1(AcroporaDigitifera)
ORTHOMCL20829	2	1	aug_v2a.15730.t1(AcroporaDigitifera) aug_v2a.04976.t1(AcroporaDigitifera)
ORTHOMCL20830	2	1	aug_v2a.15087.t1(AcroporaDigitifera) aug_v2a.15087.t2(AcroporaDigitifera)
ORTHOMCL20832	2	1	aug_v2a.23733.t1(AcroporaDigitifera) aug_v2a.15079.t1(AcroporaDigitifera)
ORTHOMCL20835	2	1	aug_v2a.20354.t1(AcroporaDigitifera) aug_v2a.05692.t1(AcroporaDigitifera)
ORTHOMCL20839	2	1	aug_v2a.20076.t1(AcroporaDigitifera) aug_v2a.16466.t1(AcroporaDigitifera)
ORTHOMCL20840	2	1	aug_v2a.19725.t2(AcroporaDigitifera) aug_v2a.19725.t1(AcroporaDigitifera)
ORTHOMCL20841	2	1	aug_v2a.23431.t2(AcroporaDigitifera) aug_v2a.23431.t1(AcroporaDigitifera)
ORTHOMCL20842	2	1	aug_v2a.13224.t1(AcroporaDigitifera) aug_v2a.18863.t1(AcroporaDigitifera)
ORTHOMCL20843	2	1	aug_v2a.19501.t1(AcroporaDigitifera) aug_v2a.18503.t1(AcroporaDigitifera)
ORTHOMCL20845	2	1	aug_v2a.16350.t1(AcroporaDigitifera) aug_v2a.24060.t1(AcroporaDigitifera)
ORTHOMCL20846	2	1	aug_v2a.05779.t2(AcroporaDigitifera) aug_v2a.05779.t1(AcroporaDigitifera)
ORTHOMCL20848	2	1	aug_v2a.09520.t1(AcroporaDigitifera) aug_v2a.09519.t1(AcroporaDigitifera)
ORTHOMCL20849	2	1	aug_v2a.19213.t1(AcroporaDigitifera) aug_v2a.00016.t1(AcroporaDigitifera)
ORTHOMCL20850	2	1	aug_v2a.17487.t1(AcroporaDigitifera) aug_v2a.08437.t1(AcroporaDigitifera)
ORTHOMCL20851	2	1	aug_v2a.16588.t1(AcroporaDigitifera) aug_v2a.23435.t1(AcroporaDigitifera)
ORTHOMCL20852	2	1	aug_v2a.04930.t1(AcroporaDigitifera) aug_v2a.20684.t1(AcroporaDigitifera)
ORTHOMCL20854	2	1	aug_v2a.13847.t1(AcroporaDigitifera) aug_v2a.05587.t1(AcroporaDigitifera)
ORTHOMCL20855	2	1	aug_v2a.12708.t2(AcroporaDigitifera) aug_v2a.12708.t1(AcroporaDigitifera)
ORTHOMCL20856	2	1	aug_v2a.23362.t1(AcroporaDigitifera) aug_v2a.23362.t2(AcroporaDigitifera)
ORTHOMCL20857	2	1	aug_v2a.16438.t1(AcroporaDigitifera) aug_v2a.01047.t1(AcroporaDigitifera)
ORTHOMCL20858	2	1	aug_v2a.01525.t1(AcroporaDigitifera) aug_v2a.06651.t1(AcroporaDigitifera)
ORTHOMCL20860	2	1	aug_v2a.17305.t1(AcroporaDigitifera) aug_v2a.14081.t1(AcroporaDigitifera)
ORTHOMCL20861	2	1	aug_v2a.11566.t1(AcroporaDigitifera) aug_v2a.10230.t1(AcroporaDigitifera)
ORTHOMCL20864	2	1	aug_v2a.02295.t2(AcroporaDigitifera) aug_v2a.02295.t1(AcroporaDigitifera)
ORTHOMCL20865	2	1	aug_v2a.02706.t1(AcroporaDigitifera) aug_v2a.06602.t1(AcroporaDigitifera)
ORTHOMCL20866	2	1	aug_v2a.17757.t1(AcroporaDigitifera) aug_v2a.21169.t1(AcroporaDigitifera)
ORTHOMCL20867	2	1	aug_v2a.00197.t1(AcroporaDigitifera) aug_v2a.22052.t1(AcroporaDigitifera)
ORTHOMCL20868	2	1	aug_v2a.17460.t1(AcroporaDigitifera) aug_v2a.04307.t1(AcroporaDigitifera)
ORTHOMCL20869	2	1	aug_v2a.23407.t1(AcroporaDigitifera) aug_v2a.11764.t1(AcroporaDigitifera)
ORTHOMCL20870	2	1	aug_v2a.18748.t1(AcroporaDigitifera) aug_v2a.06055.t1(AcroporaDigitifera)
ORTHOMCL20872	2	1	aug_v2a.07259.t2(AcroporaDigitifera) aug_v2a.07259.t1(AcroporaDigitifera)
ORTHOMCL20874	2	1	aug_v2a.22798.t1(AcroporaDigitifera) aug_v2a.19647.t1(AcroporaDigitifera)
ORTHOMCL20876	2	1	aug_v2a.02745.t1(AcroporaDigitifera) aug_v2a.12398.t1(AcroporaDigitifera)
ORTHOMCL20877	2	1	aug_v2a.04208.t1(AcroporaDigitifera) aug_v2a.15914.t1(AcroporaDigitifera)
ORTHOMCL20878	2	1	aug_v2a.16061.t1(AcroporaDigitifera) aug_v2a.16783.t1(AcroporaDigitifera)
ORTHOMCL20879	2	1	aug_v2a.17198.t1(AcroporaDigitifera) aug_v2a.11856.t1(AcroporaDigitifera)
ORTHOMCL20880	2	1	aug_v2a.24066.t1(AcroporaDigitifera) aug_v2a.13083.t1(AcroporaDigitifera)
ORTHOMCL20881	2	1	aug_v2a.01311.t1(AcroporaDigitifera) aug_v2a.23564.t1(AcroporaDigitifera)
ORTHOMCL20883	2	1	aug_v2a.08716.t1(AcroporaDigitifera) aug_v2a.08716.t2(AcroporaDigitifera)
ORTHOMCL20885	2	1	aug_v2a.24166.t2(AcroporaDigitifera) aug_v2a.24166.t1(AcroporaDigitifera)
ORTHOMCL20886	2	1	aug_v2a.07124.t1(AcroporaDigitifera) aug_v2a.15561.t1(AcroporaDigitifera)
ORTHOMCL20888	2	1	aug_v2a.06878.t2(AcroporaDigitifera) aug_v2a.06878.t1(AcroporaDigitifera)
ORTHOMCL20891	2	1	aug_v2a.07926.t1(AcroporaDigitifera) aug_v2a.04992.t1(AcroporaDigitifera)
ORTHOMCL20893	2	1	aug_v2a.07079.t2(AcroporaDigitifera) aug_v2a.07079.t1(AcroporaDigitifera)
ORTHOMCL20894	2	1	aug_v2a.23615.t1(AcroporaDigitifera) aug_v2a.23615.t2(AcroporaDigitifera)
ORTHOMCL20895	2	1	aug_v2a.01924.t1(AcroporaDigitifera) aug_v2a.02458.t1(AcroporaDigitifera)
ORTHOMCL20900	2	1	aug_v2a.19767.t1(AcroporaDigitifera) aug_v2a.07040.t1(AcroporaDigitifera)
ORTHOMCL20903	2	1	aug_v2a.19237.t1(AcroporaDigitifera) aug_v2a.19237.t2(AcroporaDigitifera)
ORTHOMCL20904	2	1	aug_v2a.03526.t1(AcroporaDigitifera) aug_v2a.03526.t2(AcroporaDigitifera)
ORTHOMCL20906	2	1	aug_v2a.15285.t2(AcroporaDigitifera) aug_v2a.15285.t1(AcroporaDigitifera)
ORTHOMCL20908	2	1	aug_v2a.08159.t2(AcroporaDigitifera) aug_v2a.08159.t1(AcroporaDigitifera)
ORTHOMCL20910	2	1	aug_v2a.09006.t1(AcroporaDigitifera) aug_v2a.19650.t1(AcroporaDigitifera)
ORTHOMCL20912	2	1	aug_v2a.11352.t2(AcroporaDigitifera) aug_v2a.11352.t1(AcroporaDigitifera)
ORTHOMCL20913	2	1	aug_v2a.15992.t1(AcroporaDigitifera) aug_v2a.16586.t1(AcroporaDigitifera)
ORTHOMCL20914	2	1	aug_v2a.23972.t1(AcroporaDigitifera) aug_v2a.22074.t1(AcroporaDigitifera)
ORTHOMCL20915	2	1	aug_v2a.13852.t1(AcroporaDigitifera) aug_v2a.23298.t1(AcroporaDigitifera)
ORTHOMCL20916	2	1	aug_v2a.08954.t1(AcroporaDigitifera) aug_v2a.23513.t1(AcroporaDigitifera)
ORTHOMCL20917	2	1	aug_v2a.17112.t1(AcroporaDigitifera) aug_v2a.06648.t1(AcroporaDigitifera)
ORTHOMCL20918	2	1	aug_v2a.22898.t2(AcroporaDigitifera) aug_v2a.22898.t1(AcroporaDigitifera)
ORTHOMCL20919	2	1	aug_v2a.03219.t1(AcroporaDigitifera) aug_v2a.05128.t1(AcroporaDigitifera)
ORTHOMCL20920	2	1	aug_v2a.15443.t1(AcroporaDigitifera) aug_v2a.00633.t1(AcroporaDigitifera)
ORTHOMCL20921	2	1	aug_v2a.24630.t1(AcroporaDigitifera) aug_v2a.11752.t1(AcroporaDigitifera)
ORTHOMCL20922	2	1	aug_v2a.09170.t2(AcroporaDigitifera) aug_v2a.09170.t1(AcroporaDigitifera)
ORTHOMCL20923	2	1	aug_v2a.09499.t1(AcroporaDigitifera) aug_v2a.09499.t2(AcroporaDigitifera)
ORTHOMCL20924	2	1	aug_v2a.08012.t1(AcroporaDigitifera) aug_v2a.08013.t1(AcroporaDigitifera)
ORTHOMCL20928	2	1	aug_v2a.19805.t1(AcroporaDigitifera) aug_v2a.20619.t1(AcroporaDigitifera)
ORTHOMCL20931	2	1	aug_v2a.03429.t2(AcroporaDigitifera) aug_v2a.03429.t1(AcroporaDigitifera)
ORTHOMCL20932	2	1	aug_v2a.18903.t1(AcroporaDigitifera) aug_v2a.22116.t1(AcroporaDigitifera)
ORTHOMCL20934	2	1	aug_v2a.08188.t1(AcroporaDigitifera) aug_v2a.06430.t1(AcroporaDigitifera)
ORTHOMCL20937	2	1	aug_v2a.11122.t1(AcroporaDigitifera) aug_v2a.11125.t1(AcroporaDigitifera)
ORTHOMCL20938	2	1	aug_v2a.23660.t1(AcroporaDigitifera) aug_v2a.11815.t1(AcroporaDigitifera)
ORTHOMCL20939	2	1	aug_v2a.03130.t2(AcroporaDigitifera) aug_v2a.03130.t1(AcroporaDigitifera)
ORTHOMCL20940	2	1	aug_v2a.14544.t1(AcroporaDigitifera) aug_v2a.16948.t1(AcroporaDigitifera)
ORTHOMCL20941	2	1	aug_v2a.09259.t1(AcroporaDigitifera) aug_v2a.18685.t1(AcroporaDigitifera)
ORTHOMCL20942	2	1	aug_v2a.01065.t1(AcroporaDigitifera) aug_v2a.16821.t1(AcroporaDigitifera)
ORTHOMCL20943	2	1	aug_v2a.14145.t1(AcroporaDigitifera) aug_v2a.19585.t1(AcroporaDigitifera)
ORTHOMCL20944	2	1	aug_v2a.21708.t1(AcroporaDigitifera) aug_v2a.04950.t1(AcroporaDigitifera)
ORTHOMCL20945	2	1	aug_v2a.16754.t1(AcroporaDigitifera) aug_v2a.22147.t1(AcroporaDigitifera)
ORTHOMCL20947	2	1	aug_v2a.06257.t1(AcroporaDigitifera) aug_v2a.07112.t1(AcroporaDigitifera)
ORTHOMCL20948	2	1	aug_v2a.01973.t2(AcroporaDigitifera) aug_v2a.01973.t1(AcroporaDigitifera)
ORTHOMCL20949	2	1	aug_v2a.23867.t1(AcroporaDigitifera) aug_v2a.05051.t1(AcroporaDigitifera)
ORTHOMCL20950	2	1	aug_v2a.19777.t1(AcroporaDigitifera) aug_v2a.24424.t1(AcroporaDigitifera)
ORTHOMCL20951	2	1	aug_v2a.03994.t1(AcroporaDigitifera) aug_v2a.24306.t1(AcroporaDigitifera)
ORTHOMCL20952	2	1	aug_v2a.04537.t1(AcroporaDigitifera) aug_v2a.04537.t2(AcroporaDigitifera)
ORTHOMCL20954	2	1	aug_v2a.22318.t1(AcroporaDigitifera) aug_v2a.19481.t1(AcroporaDigitifera)
ORTHOMCL20957	2	1	aug_v2a.09099.t1(AcroporaDigitifera) aug_v2a.09099.t2(AcroporaDigitifera)
ORTHOMCL20958	2	1	aug_v2a.07735.t1(AcroporaDigitifera) aug_v2a.07735.t2(AcroporaDigitifera)
ORTHOMCL20960	2	1	aug_v2a.23096.t1(AcroporaDigitifera) aug_v2a.11190.t1(AcroporaDigitifera)
ORTHOMCL20961	2	1	aug_v2a.15706.t1(AcroporaDigitifera) aug_v2a.15706.t2(AcroporaDigitifera)
ORTHOMCL20963	2	1	aug_v2a.16518.t1(AcroporaDigitifera) aug_v2a.23868.t1(AcroporaDigitifera)
ORTHOMCL20964	2	1	aug_v2a.20803.t1(AcroporaDigitifera) aug_v2a.11843.t1(AcroporaDigitifera)
ORTHOMCL20965	2	1	aug_v2a.01746.t1(AcroporaDigitifera) aug_v2a.00423.t1(AcroporaDigitifera)
ORTHOMCL20966	2	1	aug_v2a.10509.t1(AcroporaDigitifera) aug_v2a.24485.t1(AcroporaDigitifera)
ORTHOMCL20967	2	1	aug_v2a.13665.t2(AcroporaDigitifera) aug_v2a.13665.t1(AcroporaDigitifera)
ORTHOMCL20970	2	1	aug_v2a.16928.t1(AcroporaDigitifera) aug_v2a.16928.t2(AcroporaDigitifera)
ORTHOMCL20974	2	1	aug_v2a.14285.t1(AcroporaDigitifera) aug_v2a.09806.t1(AcroporaDigitifera)
ORTHOMCL20976	2	1	aug_v2a.24615.t2(AcroporaDigitifera) aug_v2a.24615.t1(AcroporaDigitifera)
ORTHOMCL20977	2	1	aug_v2a.03005.t1(AcroporaDigitifera) aug_v2a.03005.t2(AcroporaDigitifera)
ORTHOMCL20978	2	1	aug_v2a.10125.t1(AcroporaDigitifera) aug_v2a.10954.t1(AcroporaDigitifera)
ORTHOMCL20980	2	1	aug_v2a.21842.t1(AcroporaDigitifera) aug_v2a.23729.t1(AcroporaDigitifera)
ORTHOMCL20981	2	1	aug_v2a.03728.t1(AcroporaDigitifera) aug_v2a.03728.t2(AcroporaDigitifera)
ORTHOMCL20985	2	1	aug_v2a.00166.t1(AcroporaDigitifera) aug_v2a.05123.t1(AcroporaDigitifera)
ORTHOMCL20986	2	1	aug_v2a.23465.t1(AcroporaDigitifera) aug_v2a.19753.t1(AcroporaDigitifera)
ORTHOMCL20988	2	1	aug_v2a.20060.t1(AcroporaDigitifera) aug_v2a.05694.t1(AcroporaDigitifera)
ORTHOMCL20989	2	1	aug_v2a.10533.t1(AcroporaDigitifera) aug_v2a.10533.t2(AcroporaDigitifera)
ORTHOMCL20990	2	1	aug_v2a.07547.t1(AcroporaDigitifera) aug_v2a.21585.t1(AcroporaDigitifera)
ORTHOMCL20992	2	1	aug_v2a.12903.t1(AcroporaDigitifera) aug_v2a.12903.t2(AcroporaDigitifera)
ORTHOMCL20994	2	1	aug_v2a.10475.t1(AcroporaDigitifera) aug_v2a.09444.t1(AcroporaDigitifera)
ORTHOMCL20995	2	1	aug_v2a.09175.t1(AcroporaDigitifera) aug_v2a.22585.t1(AcroporaDigitifera)
ORTHOMCL20996	2	1	aug_v2a.22132.t1(AcroporaDigitifera) aug_v2a.15161.t1(AcroporaDigitifera)
ORTHOMCL20997	2	1	aug_v2a.13986.t1(AcroporaDigitifera) aug_v2a.04076.t1(AcroporaDigitifera)
ORTHOMCL20998	2	1	aug_v2a.19391.t1(AcroporaDigitifera) aug_v2a.06434.t1(AcroporaDigitifera)
ORTHOMCL21000	2	1	aug_v2a.19791.t1(AcroporaDigitifera) aug_v2a.04603.t1(AcroporaDigitifera)
ORTHOMCL21001	2	1	aug_v2a.09334.t1(AcroporaDigitifera) aug_v2a.09334.t2(AcroporaDigitifera)
ORTHOMCL21003	2	1	aug_v2a.14034.t1(AcroporaDigitifera) aug_v2a.18808.t1(AcroporaDigitifera)
ORTHOMCL21004	2	1	aug_v2a.20143.t1(AcroporaDigitifera) aug_v2a.22357.t1(AcroporaDigitifera)
ORTHOMCL21006	2	1	aug_v2a.22331.t1(AcroporaDigitifera) aug_v2a.22331.t2(AcroporaDigitifera)
ORTHOMCL21007	2	1	aug_v2a.14242.t2(AcroporaDigitifera) aug_v2a.14242.t1(AcroporaDigitifera)
ORTHOMCL21008	2	1	aug_v2a.07845.t1(AcroporaDigitifera) aug_v2a.06176.t1(AcroporaDigitifera)
ORTHOMCL21010	2	1	aug_v2a.16801.t1(AcroporaDigitifera) aug_v2a.23614.t1(AcroporaDigitifera)
ORTHOMCL21011	2	1	aug_v2a.23882.t1(AcroporaDigitifera) aug_v2a.19410.t1(AcroporaDigitifera)
ORTHOMCL21013	2	1	aug_v2a.06905.t1(AcroporaDigitifera) aug_v2a.09124.t1(AcroporaDigitifera)
ORTHOMCL21014	2	1	aug_v2a.00529.t1(AcroporaDigitifera) aug_v2a.18879.t1(AcroporaDigitifera)
ORTHOMCL21015	2	1	aug_v2a.23803.t1(AcroporaDigitifera) aug_v2a.10190.t1(AcroporaDigitifera)
ORTHOMCL21016	2	1	aug_v2a.04909.t1(AcroporaDigitifera) aug_v2a.21172.t1(AcroporaDigitifera)
ORTHOMCL21017	2	1	aug_v2a.01639.t1(AcroporaDigitifera) aug_v2a.24507.t1(AcroporaDigitifera)
ORTHOMCL21018	2	1	aug_v2a.22560.t2(AcroporaDigitifera) aug_v2a.22560.t1(AcroporaDigitifera)
ORTHOMCL21019	2	1	aug_v2a.01875.t2(AcroporaDigitifera) aug_v2a.01875.t1(AcroporaDigitifera)
ORTHOMCL21020	2	1	aug_v2a.16774.t1(AcroporaDigitifera) aug_v2a.07779.t1(AcroporaDigitifera)
ORTHOMCL21022	2	1	aug_v2a.00598.t1(AcroporaDigitifera) aug_v2a.00598.t2(AcroporaDigitifera)
ORTHOMCL21023	2	1	aug_v2a.13857.t2(AcroporaDigitifera) aug_v2a.13857.t1(AcroporaDigitifera)
ORTHOMCL21024	2	1	aug_v2a.14881.t1(AcroporaDigitifera) aug_v2a.01081.t1(AcroporaDigitifera)
ORTHOMCL21025	2	1	aug_v2a.08207.t1(AcroporaDigitifera) aug_v2a.16237.t1(AcroporaDigitifera)
ORTHOMCL21026	2	1	aug_v2a.01717.t1(AcroporaDigitifera) aug_v2a.01717.t2(AcroporaDigitifera)
ORTHOMCL21027	2	1	aug_v2a.06550.t2(AcroporaDigitifera) aug_v2a.06550.t1(AcroporaDigitifera)
ORTHOMCL21028	2	1	aug_v2a.13016.t1(AcroporaDigitifera) aug_v2a.13018.t1(AcroporaDigitifera)
ORTHOMCL21030	2	1	aug_v2a.24351.t2(AcroporaDigitifera) aug_v2a.24351.t1(AcroporaDigitifera)
ORTHOMCL21034	2	1	aug_v2a.08078.t1(AcroporaDigitifera) aug_v2a.08078.t2(AcroporaDigitifera)
ORTHOMCL21035	2	1	aug_v2a.07036.t1(AcroporaDigitifera) aug_v2a.07036.t2(AcroporaDigitifera)
ORTHOMCL21037	2	1	aug_v2a.16217.t1(AcroporaDigitifera) aug_v2a.19651.t1(AcroporaDigitifera)
ORTHOMCL21038	2	1	aug_v2a.18818.t1(AcroporaDigitifera) aug_v2a.13991.t1(AcroporaDigitifera)
ORTHOMCL21039	2	1	aug_v2a.20268.t1(AcroporaDigitifera) aug_v2a.20268.t2(AcroporaDigitifera)
ORTHOMCL21042	2	1	aug_v2a.15130.t1(AcroporaDigitifera) aug_v2a.15131.t1(AcroporaDigitifera)
